event_id,package_id,timestamp,stage,scanner_id,employee_id,processing_seconds,error_flag
431,P10431,2025-11-01 08:48:43,scan,S10,E012,13,0
432,P10432,2025-11-01 06:40:48,inbound,S04,E014,15,0
433,P10433,2025-11-01 06:14:27,dispatch,S08,E002,12,0
434,P10434,2025-11-01 11:08:54,sort,S01,E004,5,0
435,P10435,2025-11-01 13:31:53,scan,S08,E017,9,0
436,P10436,2025-11-01 08:06:23,scan,S06,E013,5,0
437,P10437,2025-11-01 10:41:20,inbound,S09,E006,9,0
438,P10438,2025-11-01 18:24:38,scan,S07,E010,3,0
439,P10439,2025-11-01 06:22:10,scan,S05,E020,3,0
440,P10440,2025-11-01 06:29:18,scan,S05,E017,10,0
441,P10441,2025-11-01 12:22:46,inbound,S03,E014,13,0
442,P10442,2025-11-01 09:30:02,sort,S06,E014,3,0
443,P10443,2025-11-01 07:42:48,inbound,S05,E010,6,0
444,P10444,2025-11-01 06:40:20,scan,S04,E014,5,0
445,P10445,2025-11-01 09:19:45,scan,S07,E018,10,0
446,P10446,2025-11-01 07:54:28,scan,S07,E016,16,0
447,P10447,2025-11-01 06:13:22,scan,S09,E013,12,0
448,P10448,2025-11-01 13:40:57,scan,S03,E004,9,0
449,P10449,2025-11-01 06:50:31,scan,S09,E009,7,0
450,P10450,2025-11-01 06:17:03,scan,S05,E014,7,0
451,P10451,2025-11-01 08:13:10,scan,S05,E003,10,0
452,P10452,2025-11-01 08:29:26,scan,S10,E001,16,0
453,P10453,2025-11-01 13:29:49,inbound,S07,E006,9,0
454,P10454,2025-11-01 08:36:50,scan,S04,E002,8,0
455,P10455,2025-11-01 17:10:20,sort,S06,E014,9,0
456,P10456,2025-11-01 08:21:06,scan,S02,E010,10,0
457,P10457,2025-11-01 06:07:59,scan,S04,E001,3,0
458,P10458,2025-11-01 11:59:23,scan,S10,E006,15,0
459,P10459,2025-11-01 08:54:26,inbound,S09,E017,8,0
460,P10460,2025-11-01 13:57:59,sort,S05,E018,6,1
461,P10461,2025-11-01 15:52:03,scan,S01,E018,10,0
462,P10462,2025-11-01 06:14:34,scan,S09,E019,20,0
463,P10463,2025-11-01 07:08:22,inbound,S09,E007,3,0
464,P10464,2025-11-01 13:11:29,scan,S10,E008,13,1
465,P10465,2025-11-01 06:40:42,scan,S05,E014,3,0
466,P10466,2025-11-01 10:24:38,sort,S08,E019,11,0
467,P10467,2025-11-01 13:17:14,scan,S08,E005,17,0
468,P10468,2025-11-01 06:04:17,inbound,S01,E020,7,0
469,P10469,2025-11-01 06:29:41,scan,S08,E012,7,0
470,P10470,2025-11-01 10:22:30,sort,S01,E001,7,0
471,P10471,2025-11-01 08:28:36,inbound,S08,E009,9,0
472,P10472,2025-11-01 16:23:51,inbound,S07,E012,7,0
473,P10473,2025-11-01 06:47:19,scan,S09,E020,15,0
474,P10474,2025-11-01 07:19:19,scan,S09,E006,12,0
475,P10475,2025-11-01 15:12:40,scan,S02,E016,11,0
476,P10476,2025-11-01 08:54:21,scan,S05,E016,14,0
477,P10477,2025-11-01 06:21:16,scan,S03,E017,7,0
478,P10478,2025-11-01 07:52:12,scan,S04,E008,8,0
479,P10479,2025-11-01 06:32:04,scan,S01,E014,6,0
480,P10480,2025-11-01 06:36:22,scan,S05,E016,11,0
481,P10481,2025-11-01 07:04:00,scan,S07,E006,5,0
482,P10482,2025-11-01 07:46:02,scan,S02,E003,5,0
483,P10483,2025-11-01 10:05:08,scan,S09,E018,11,0
484,P10484,2025-11-01 10:20:16,inbound,S03,E018,3,0
485,P10485,2025-11-01 20:15:05,sort,S05,E012,4,0
486,P10486,2025-11-01 06:44:20,scan,S04,E011,13,0
487,P10487,2025-11-01 06:11:35,sort,S03,E009,14,0
488,P10488,2025-11-01 08:57:21,sort,S01,E020,14,0
489,P10489,2025-11-01 07:51:38,scan,S06,E009,8,0
490,P10490,2025-11-01 07:43:34,scan,S01,E012,12,0
491,P10491,2025-11-01 14:01:24,scan,S04,E014,8,0
492,P10492,2025-11-01 06:47:13,sort,S07,E012,14,0
493,P10493,2025-11-01 06:37:42,inbound,S04,E013,7,0
494,P10494,2025-11-01 09:09:07,sort,S01,E012,5,0
495,P10495,2025-11-01 08:03:24,sort,S06,E010,10,0
496,P10496,2025-11-01 13:13:39,sort,S01,E020,7,0
497,P10497,2025-11-01 08:21:23,scan,S10,E008,13,0
498,P10498,2025-11-01 07:14:18,scan,S10,E005,15,0
499,P10499,2025-11-01 07:46:46,inbound,S08,E002,16,0
500,P10500,2025-11-01 19:57:25,scan,S08,E001,12,0
501,P10501,2025-11-01 06:22:20,inbound,S09,E017,7,0
502,P10502,2025-11-01 09:48:40,scan,S10,E014,3,0
503,P10503,2025-11-01 18:19:54,scan,S07,E011,10,0
504,P10504,2025-11-01 18:04:44,sort,S03,E014,8,0
505,P10505,2025-11-01 11:29:49,scan,S01,E009,12,0
506,P10506,2025-11-01 06:25:43,scan,S07,E010,10,0
507,P10507,2025-11-01 06:12:42,scan,S03,E015,23,0
508,P10508,2025-11-01 14:18:38,scan,S07,E007,12,0
509,P10509,2025-11-01 07:05:07,inbound,S07,E008,8,0
510,P10510,2025-11-01 07:24:51,inbound,S02,E009,3,0
511,P10511,2025-11-01 06:08:32,scan,S07,E001,14,0
512,P10512,2025-11-01 19:23:36,scan,S09,E013,10,0
513,P10513,2025-11-01 06:11:58,scan,S04,E012,8,0
514,P10514,2025-11-01 11:09:35,scan,S01,E019,6,0
515,P10515,2025-11-01 06:16:35,inbound,S06,E004,7,0
516,P10516,2025-11-01 08:15:25,scan,S01,E003,7,0
517,P10517,2025-11-01 12:07:50,scan,S10,E001,12,0
518,P10518,2025-11-01 19:45:33,dispatch,S10,E020,14,0
519,P10519,2025-11-01 10:34:43,sort,S04,E009,11,0
520,P10520,2025-11-01 09:11:02,dispatch,S10,E011,3,0
521,P10521,2025-11-01 06:36:29,scan,S08,E012,7,0
522,P10522,2025-11-01 06:30:17,scan,S04,E013,12,0
523,P10523,2025-11-01 11:39:58,sort,S08,E011,8,0
524,P10524,2025-11-01 14:20:56,scan,S07,E001,16,0
525,P10525,2025-11-01 06:27:20,sort,S03,E006,19,0
526,P10526,2025-11-01 08:06:58,sort,S02,E015,13,0
527,P10527,2025-11-01 08:35:01,sort,S09,E011,8,0
528,P10528,2025-11-01 16:22:10,inbound,S10,E016,9,0
529,P10529,2025-11-01 13:31:12,dispatch,S02,E013,11,0
530,P10530,2025-11-01 10:23:40,scan,S01,E014,14,0
531,P10531,2025-11-01 13:19:43,scan,S02,E017,8,0
532,P10532,2025-11-01 07:51:13,scan,S01,E017,6,0
533,P10533,2025-11-01 06:27:53,scan,S03,E014,5,0
534,P10534,2025-11-01 09:02:12,inbound,S02,E006,3,0
535,P10535,2025-11-01 06:12:04,scan,S01,E015,10,0
536,P10536,2025-11-01 09:11:14,scan,S02,E020,6,0
537,P10537,2025-11-01 07:20:11,scan,S02,E020,11,0
538,P10538,2025-11-01 07:45:01,scan,S10,E013,11,0
539,P10539,2025-11-01 11:30:22,sort,S06,E018,3,0
540,P10540,2025-11-01 07:12:12,inbound,S03,E015,11,0
541,P10541,2025-11-01 17:32:33,scan,S03,E017,4,0
542,P10542,2025-11-01 13:44:39,inbound,S01,E006,5,0
543,P10543,2025-11-01 07:12:45,inbound,S05,E002,9,0
544,P10544,2025-11-01 13:47:11,scan,S05,E012,18,0
545,P10545,2025-11-01 15:47:31,scan,S09,E019,13,0
546,P10546,2025-11-01 07:58:41,scan,S02,E011,10,0
547,P10547,2025-11-01 08:28:11,sort,S06,E002,4,0
548,P10548,2025-11-01 06:54:09,sort,S06,E019,11,0
549,P10549,2025-11-01 08:56:36,inbound,S06,E010,7,0
550,P10550,2025-11-01 11:57:52,scan,S10,E011,12,0
551,P10551,2025-11-01 09:28:02,scan,S05,E018,6,0
552,P10552,2025-11-01 16:05:19,sort,S01,E016,6,0
553,P10553,2025-11-01 06:54:48,scan,S05,E013,13,0
554,P10554,2025-11-01 07:05:59,inbound,S07,E005,9,0
555,P10555,2025-11-01 07:28:28,scan,S05,E015,8,0
556,P10556,2025-11-01 09:17:25,inbound,S03,E002,7,0
557,P10557,2025-11-01 19:44:12,inbound,S05,E014,15,0
558,P10558,2025-11-01 07:43:33,inbound,S06,E020,8,0
559,P10559,2025-11-01 09:57:11,sort,S01,E008,12,1
560,P10560,2025-11-01 08:10:39,dispatch,S09,E017,15,0
561,P10561,2025-11-01 14:50:56,sort,S06,E012,10,0
562,P10562,2025-11-01 10:40:43,sort,S03,E015,4,0
563,P10563,2025-11-01 06:56:19,scan,S09,E009,19,0
564,P10564,2025-11-01 11:04:58,scan,S03,E003,5,0
565,P10565,2025-11-01 07:29:32,scan,S03,E011,8,0
566,P10566,2025-11-01 18:54:17,inbound,S02,E010,7,0
567,P10567,2025-11-01 10:47:59,scan,S10,E011,19,0
568,P10568,2025-11-01 06:00:04,sort,S03,E016,9,0
569,P10569,2025-11-01 09:51:41,inbound,S10,E004,9,0
570,P10570,2025-11-01 12:04:48,sort,S03,E015,10,0
571,P10571,2025-11-01 13:46:29,scan,S04,E008,5,0
572,P10572,2025-11-01 08:19:19,scan,S01,E017,17,0
573,P10573,2025-11-01 06:13:34,scan,S10,E001,6,0
574,P10574,2025-11-01 06:07:39,scan,S09,E003,12,0
575,P10575,2025-11-01 06:46:16,scan,S09,E004,6,0
576,P10576,2025-11-01 07:16:04,scan,S02,E014,7,0
577,P10577,2025-11-01 16:43:26,scan,S03,E008,3,0
578,P10578,2025-11-01 06:28:23,scan,S04,E019,15,0
579,P10579,2025-11-01 13:17:51,scan,S10,E018,3,0
580,P10580,2025-11-01 10:37:59,scan,S05,E013,12,0
581,P10581,2025-11-01 16:43:47,scan,S09,E014,8,0
582,P10582,2025-11-01 07:03:24,inbound,S08,E018,8,0
583,P10583,2025-11-01 12:06:17,sort,S03,E014,6,0
584,P10584,2025-11-01 18:41:21,scan,S04,E010,11,0
585,P10585,2025-11-01 10:37:18,scan,S02,E015,5,0
586,P10586,2025-11-01 14:34:04,inbound,S07,E003,8,0
587,P10587,2025-11-01 08:26:12,scan,S05,E003,10,0
588,P10588,2025-11-01 07:19:15,sort,S10,E011,15,0
589,P10589,2025-11-01 06:29:23,scan,S10,E008,8,0
590,P10590,2025-11-01 06:16:22,scan,S06,E006,16,0
591,P10591,2025-11-01 07:57:47,sort,S03,E019,3,0
592,P10592,2025-11-01 07:53:33,inbound,S01,E004,5,0
593,P10593,2025-11-01 10:56:41,scan,S05,E004,8,0
594,P10594,2025-11-01 08:36:40,inbound,S05,E018,7,0
595,P10595,2025-11-01 15:25:25,scan,S08,E002,16,0
596,P10596,2025-11-01 06:20:53,scan,S05,E017,17,0
597,P10597,2025-11-01 08:12:25,sort,S07,E005,10,0
598,P10598,2025-11-01 11:04:56,sort,S05,E008,9,0
599,P10599,2025-11-01 09:23:35,scan,S09,E017,9,0
600,P10600,2025-11-01 07:57:49,sort,S10,E007,9,0
601,P10601,2025-11-01 06:38:20,scan,S07,E005,16,0
602,P10602,2025-11-01 11:37:59,scan,S10,E018,7,0
603,P10603,2025-11-01 10:23:44,inbound,S07,E016,10,0
604,P10604,2025-11-01 13:34:36,scan,S02,E005,10,0
605,P10605,2025-11-01 07:16:43,sort,S06,E019,7,0
606,P10606,2025-11-01 11:12:16,scan,S05,E017,9,0
607,P10607,2025-11-01 11:32:01,scan,S04,E020,13,0
608,P10608,2025-11-01 08:02:02,inbound,S01,E011,13,0
609,P10609,2025-11-01 09:00:33,inbound,S03,E006,14,0
610,P10610,2025-11-01 16:05:49,scan,S02,E007,11,0
611,P10611,2025-11-01 21:07:55,scan,S01,E018,10,0
612,P10612,2025-11-01 12:06:01,scan,S09,E002,12,0
613,P10613,2025-11-01 19:08:32,scan,S01,E002,6,0
614,P10614,2025-11-01 17:41:14,dispatch,S02,E015,12,0
615,P10615,2025-11-01 14:54:18,sort,S03,E008,11,0
616,P10616,2025-11-01 09:52:20,inbound,S09,E014,4,0
617,P10617,2025-11-01 11:20:54,scan,S02,E005,8,0
618,P10618,2025-11-01 21:33:10,sort,S09,E015,8,0
619,P10619,2025-11-01 06:16:50,inbound,S09,E002,7,1
620,P10620,2025-11-01 08:23:50,scan,S06,E003,7,0
621,P10621,2025-11-01 14:58:30,sort,S06,E009,10,0
622,P10622,2025-11-01 08:08:00,inbound,S04,E008,16,0
623,P10623,2025-11-01 13:51:20,scan,S09,E009,4,0
624,P10624,2025-11-01 08:07:07,inbound,S09,E019,7,0
625,P10625,2025-11-01 06:04:39,sort,S03,E008,11,0
626,P10626,2025-11-01 16:22:54,sort,S02,E015,7,0
627,P10627,2025-11-01 10:17:50,sort,S09,E005,9,0
628,P10628,2025-11-01 06:39:55,scan,S05,E003,11,0
629,P10629,2025-11-01 11:05:50,scan,S07,E006,11,0
630,P10630,2025-11-01 09:38:13,sort,S05,E004,11,0
631,P10631,2025-11-01 08:01:10,sort,S06,E005,13,0
632,P10632,2025-11-01 07:51:12,inbound,S03,E019,4,0
633,P10633,2025-11-01 06:11:58,scan,S10,E009,7,0
634,P10634,2025-11-01 08:37:51,scan,S05,E013,10,0
635,P10635,2025-11-01 06:41:16,scan,S03,E019,11,0
636,P10636,2025-11-01 07:54:45,sort,S01,E016,14,0
637,P10637,2025-11-01 07:27:40,scan,S09,E001,13,0
638,P10638,2025-11-01 06:43:05,sort,S09,E012,8,0
639,P10639,2025-11-01 10:29:18,scan,S02,E006,10,0
640,P10640,2025-11-01 09:25:58,scan,S05,E012,11,0
641,P10641,2025-11-01 21:19:53,scan,S04,E006,12,0
642,P10642,2025-11-01 11:39:53,inbound,S06,E004,7,0
643,P10643,2025-11-01 11:53:15,sort,S07,E018,15,0
644,P10644,2025-11-01 19:21:33,scan,S06,E015,11,0
645,P10645,2025-11-01 09:14:54,inbound,S05,E014,10,0
646,P10646,2025-11-01 06:28:21,inbound,S03,E017,7,0
647,P10647,2025-11-01 07:43:44,scan,S08,E012,10,0
648,P10648,2025-11-01 14:04:12,sort,S03,E006,11,0
649,P10649,2025-11-01 10:10:23,inbound,S01,E005,10,0
650,P10650,2025-11-01 10:05:12,scan,S03,E009,3,0
651,P10651,2025-11-01 06:00:12,sort,S06,E016,11,0
652,P10652,2025-11-01 11:48:16,scan,S02,E013,18,0
653,P10653,2025-11-01 11:53:54,sort,S05,E011,7,0
654,P10654,2025-11-01 08:15:39,sort,S06,E001,3,0
655,P10655,2025-11-01 08:07:04,sort,S07,E015,11,0
656,P10656,2025-11-01 16:42:21,scan,S05,E008,7,0
657,P10657,2025-11-01 16:38:17,sort,S01,E017,11,0
658,P10658,2025-11-01 10:22:39,sort,S02,E014,3,0
659,P10659,2025-11-01 12:36:26,scan,S01,E014,5,0
660,P10660,2025-11-01 11:36:00,sort,S06,E012,11,0
661,P10661,2025-11-01 08:22:00,scan,S05,E001,8,0
662,P10662,2025-11-01 14:48:56,scan,S01,E019,12,0
663,P10663,2025-11-01 08:00:02,sort,S03,E017,9,0
664,P10664,2025-11-01 09:57:01,scan,S02,E008,13,0
665,P10665,2025-11-01 07:20:29,sort,S10,E003,6,0
666,P10666,2025-11-01 19:38:26,dispatch,S06,E018,9,0
667,P10667,2025-11-01 08:17:10,scan,S09,E017,11,0
668,P10668,2025-11-01 11:20:21,scan,S04,E009,8,0
669,P10669,2025-11-01 06:29:39,scan,S07,E012,5,0
670,P10670,2025-11-01 06:00:02,scan,S09,E019,12,0
671,P10671,2025-11-01 07:10:58,sort,S06,E002,3,0
672,P10672,2025-11-01 08:58:02,inbound,S05,E011,8,0
673,P10673,2025-11-01 08:37:31,sort,S04,E011,10,0
674,P10674,2025-11-01 07:10:36,inbound,S08,E013,10,0
675,P10675,2025-11-01 08:49:37,inbound,S10,E003,7,0
676,P10676,2025-11-01 06:59:15,sort,S03,E020,6,0
677,P10677,2025-11-01 13:59:37,scan,S10,E008,8,0
678,P10678,2025-11-01 07:55:16,inbound,S05,E003,9,0
679,P10679,2025-11-01 15:17:31,inbound,S06,E006,5,1
680,P10680,2025-11-01 13:34:07,dispatch,S08,E011,7,0
681,P10681,2025-11-01 13:38:02,sort,S08,E012,13,0
682,P10682,2025-11-01 06:09:04,sort,S07,E013,10,0
683,P10683,2025-11-01 08:53:02,scan,S08,E003,8,0
684,P10684,2025-11-01 06:13:41,inbound,S01,E010,8,0
685,P10685,2025-11-01 08:48:48,inbound,S04,E015,18,0
686,P10686,2025-11-01 06:10:59,scan,S02,E013,12,0
687,P10687,2025-11-01 13:55:45,scan,S10,E005,10,0
688,P10688,2025-11-01 06:27:42,sort,S08,E002,8,0
689,P10689,2025-11-01 06:35:34,sort,S02,E009,16,0
690,P10690,2025-11-01 16:52:30,inbound,S09,E017,9,0
691,P10691,2025-11-01 15:49:55,sort,S02,E008,3,0
692,P10692,2025-11-01 07:58:44,dispatch,S01,E011,11,0
693,P10693,2025-11-01 07:41:23,scan,S04,E001,12,0
694,P10694,2025-11-01 20:33:00,scan,S07,E012,12,0
695,P10695,2025-11-01 12:33:26,sort,S05,E018,10,0
696,P10696,2025-11-01 08:55:00,sort,S04,E010,8,0
697,P10697,2025-11-01 12:13:45,scan,S04,E020,5,0
698,P10698,2025-11-01 16:01:45,sort,S01,E006,3,0
699,P10699,2025-11-01 09:39:48,scan,S07,E018,6,0
700,P10700,2025-11-01 13:27:32,scan,S06,E019,20,0
701,P10701,2025-11-01 07:26:21,scan,S04,E014,16,0
702,P10702,2025-11-01 08:18:14,inbound,S02,E006,12,0
703,P10703,2025-11-01 09:50:07,scan,S01,E003,10,0
704,P10704,2025-11-01 19:38:17,scan,S03,E008,11,0
705,P10705,2025-11-01 06:24:05,scan,S05,E003,20,0
706,P10706,2025-11-01 07:21:26,scan,S10,E014,8,0
707,P10707,2025-11-01 14:05:18,scan,S08,E006,14,0
708,P10708,2025-11-01 09:20:14,inbound,S03,E004,11,0
709,P10709,2025-11-01 08:23:39,scan,S10,E016,7,0
710,P10710,2025-11-01 12:48:49,inbound,S04,E014,11,0
711,P10711,2025-11-01 10:21:25,scan,S09,E014,15,0
712,P10712,2025-11-01 12:16:19,scan,S05,E020,19,0
713,P10713,2025-11-01 08:03:52,sort,S01,E013,8,0
714,P10714,2025-11-01 09:51:20,sort,S08,E004,11,0
715,P10715,2025-11-01 08:02:54,scan,S02,E017,5,0
716,P10716,2025-11-01 10:22:42,scan,S10,E016,7,0
717,P10717,2025-11-01 19:01:33,dispatch,S07,E018,3,0
718,P10718,2025-11-01 06:21:57,scan,S09,E010,13,0
719,P10719,2025-11-01 11:32:25,inbound,S01,E006,13,0
720,P10720,2025-11-01 06:35:44,sort,S03,E001,3,0
721,P10721,2025-11-01 08:23:26,sort,S05,E008,8,0
722,P10722,2025-11-01 07:41:43,sort,S03,E015,4,0
723,P10723,2025-11-01 06:56:16,scan,S02,E020,3,0
724,P10724,2025-11-01 16:14:49,sort,S09,E012,16,0
725,P10725,2025-11-01 09:52:54,inbound,S10,E009,12,0
726,P10726,2025-11-01 09:34:22,scan,S05,E016,6,0
727,P10727,2025-11-01 09:45:29,sort,S07,E020,5,0
728,P10728,2025-11-01 13:23:35,scan,S03,E003,9,0
729,P10729,2025-11-01 08:04:23,inbound,S03,E001,16,0
730,P10730,2025-11-01 20:45:51,dispatch,S05,E018,12,0
731,P10731,2025-11-01 18:44:58,scan,S07,E017,4,0
732,P10732,2025-11-01 08:56:51,scan,S07,E013,10,0
733,P10733,2025-11-01 15:08:44,sort,S09,E010,8,0
734,P10734,2025-11-01 06:11:07,inbound,S03,E001,8,0
735,P10735,2025-11-01 13:10:42,inbound,S10,E004,9,0
736,P10736,2025-11-01 12:22:03,sort,S06,E014,4,0
737,P10737,2025-11-01 14:27:10,inbound,S01,E005,18,0
738,P10738,2025-11-01 14:05:54,sort,S06,E004,17,0
739,P10739,2025-11-01 17:02:01,inbound,S05,E018,5,0
740,P10740,2025-11-01 11:32:31,inbound,S09,E001,10,0
741,P10741,2025-11-01 06:03:38,sort,S01,E010,10,0
742,P10742,2025-11-01 17:58:17,scan,S03,E004,8,0
743,P10743,2025-11-01 14:28:27,scan,S09,E006,4,0
744,P10744,2025-11-01 07:12:10,sort,S01,E013,7,0
745,P10745,2025-11-01 08:05:22,inbound,S09,E001,5,0
746,P10746,2025-11-01 17:42:00,sort,S02,E015,6,0
747,P10747,2025-11-01 08:07:10,sort,S07,E006,14,0
748,P10748,2025-11-01 10:43:28,scan,S01,E015,4,0
749,P10749,2025-11-01 10:16:57,scan,S03,E017,5,0
750,P10750,2025-11-01 16:18:14,sort,S07,E019,11,0
751,P10751,2025-11-01 19:28:58,sort,S08,E002,10,0
752,P10752,2025-11-01 11:12:44,sort,S05,E004,11,0
753,P10753,2025-11-01 11:31:05,sort,S10,E007,16,0
754,P10754,2025-11-01 10:35:16,scan,S06,E003,3,0
755,P10755,2025-11-01 06:55:56,scan,S06,E007,12,0
756,P10756,2025-11-01 08:10:11,sort,S08,E004,13,0
757,P10757,2025-11-01 07:53:22,sort,S01,E007,12,0
758,P10758,2025-11-01 16:33:17,scan,S08,E005,14,0
759,P10759,2025-11-01 08:39:21,scan,S02,E008,7,0
760,P10760,2025-11-01 09:43:03,scan,S03,E010,10,0
761,P10761,2025-11-01 07:43:22,scan,S01,E001,6,0
762,P10762,2025-11-01 10:55:25,scan,S04,E014,7,0
763,P10763,2025-11-01 10:24:09,sort,S07,E001,9,0
764,P10764,2025-11-01 07:38:04,scan,S05,E017,11,0
765,P10765,2025-11-01 07:45:30,scan,S05,E010,11,0
766,P10766,2025-11-01 14:21:45,sort,S10,E019,5,0
767,P10767,2025-11-01 13:34:11,sort,S02,E012,4,0
768,P10768,2025-11-01 06:42:20,inbound,S07,E014,10,0
769,P10769,2025-11-01 09:41:58,scan,S08,E016,8,0
770,P10770,2025-11-01 08:48:55,sort,S06,E011,6,0
771,P10771,2025-11-01 16:38:53,scan,S07,E008,13,1
772,P10772,2025-11-01 13:54:38,scan,S05,E001,12,0
773,P10773,2025-11-01 06:25:30,sort,S05,E019,11,0
774,P10774,2025-11-01 11:33:09,sort,S08,E017,8,0
775,P10775,2025-11-01 17:50:06,dispatch,S09,E006,7,0
776,P10776,2025-11-01 09:33:13,scan,S02,E017,5,0
777,P10777,2025-11-01 07:58:52,sort,S08,E010,9,0
778,P10778,2025-11-01 21:34:18,scan,S09,E003,7,0
779,P10779,2025-11-01 14:09:05,sort,S05,E011,9,0
780,P10780,2025-11-01 12:05:23,dispatch,S10,E019,11,0
781,P10781,2025-11-01 13:46:25,sort,S09,E001,12,0
782,P10782,2025-11-01 06:08:29,scan,S08,E003,6,0
783,P10783,2025-11-01 13:30:58,scan,S08,E017,9,0
784,P10784,2025-11-01 09:56:22,sort,S06,E020,16,0
785,P10785,2025-11-01 07:40:52,inbound,S02,E001,10,0
786,P10786,2025-11-01 07:01:22,scan,S06,E014,12,0
787,P10787,2025-11-01 12:10:21,sort,S10,E010,11,0
788,P10788,2025-11-01 16:30:47,scan,S08,E011,9,0
789,P10789,2025-11-01 08:25:42,scan,S08,E012,6,0
790,P10790,2025-11-01 07:40:07,inbound,S03,E013,6,0
791,P10791,2025-11-01 13:43:31,dispatch,S09,E013,10,0
792,P10792,2025-11-01 11:49:30,sort,S02,E009,3,0
793,P10793,2025-11-01 08:53:12,inbound,S01,E017,3,0
794,P10794,2025-11-01 06:59:01,scan,S06,E016,14,0
795,P10795,2025-11-01 13:32:31,inbound,S01,E007,8,0
796,P10796,2025-11-01 08:48:38,dispatch,S10,E017,11,0
797,P10797,2025-11-01 06:28:13,scan,S04,E001,12,0
798,P10798,2025-11-01 06:20:03,scan,S02,E014,8,0
799,P10799,2025-11-01 09:36:26,inbound,S02,E017,13,0
800,P10800,2025-11-01 12:23:14,scan,S07,E009,9,0
801,P10801,2025-11-01 17:25:11,scan,S04,E015,11,0
802,P10802,2025-11-01 07:02:01,inbound,S02,E010,10,0
803,P10803,2025-11-01 06:18:45,dispatch,S10,E007,10,0
804,P10804,2025-11-01 13:52:51,sort,S08,E018,7,0
805,P10805,2025-11-01 07:33:36,scan,S06,E001,8,0
806,P10806,2025-11-01 10:39:20,inbound,S06,E014,13,0
807,P10807,2025-11-01 06:51:08,scan,S10,E003,5,0
808,P10808,2025-11-01 07:15:04,dispatch,S05,E014,16,0
809,P10809,2025-11-01 08:01:54,inbound,S10,E018,11,0
810,P10810,2025-11-01 12:32:56,scan,S07,E017,11,0
811,P10811,2025-11-01 10:18:46,sort,S07,E012,10,0
812,P10812,2025-11-01 08:21:13,sort,S09,E005,8,0
813,P10813,2025-11-01 13:49:46,sort,S08,E008,11,0
814,P10814,2025-11-01 07:04:51,inbound,S07,E005,7,0
815,P10815,2025-11-01 11:11:29,scan,S02,E003,21,0
816,P10816,2025-11-01 21:30:29,scan,S02,E005,7,0
817,P10817,2025-11-01 11:33:17,sort,S02,E005,7,0
818,P10818,2025-11-01 06:08:36,scan,S03,E006,13,0
819,P10819,2025-11-01 18:10:26,scan,S03,E006,7,0
820,P10820,2025-11-01 10:45:44,sort,S01,E009,10,0
821,P10821,2025-11-01 09:02:43,scan,S07,E002,15,0
822,P10822,2025-11-01 09:20:53,sort,S05,E006,9,0
823,P10823,2025-11-01 09:38:50,dispatch,S04,E005,4,0
824,P10824,2025-11-01 06:50:20,scan,S08,E009,9,0
825,P10825,2025-11-01 14:28:15,sort,S10,E018,8,0
826,P10826,2025-11-01 09:19:32,scan,S01,E014,5,0
827,P10827,2025-11-01 09:16:30,scan,S08,E011,16,0
828,P10828,2025-11-01 18:12:55,scan,S02,E003,13,0
829,P10829,2025-11-01 07:57:37,scan,S03,E011,8,0
830,P10830,2025-11-01 09:50:14,inbound,S06,E012,9,0
831,P10831,2025-11-01 07:01:12,inbound,S02,E001,13,0
832,P10832,2025-11-01 12:09:03,scan,S06,E006,9,0
833,P10833,2025-11-01 09:40:36,scan,S06,E006,9,0
834,P10834,2025-11-01 12:14:02,inbound,S02,E002,7,0
835,P10835,2025-11-01 06:12:14,inbound,S08,E008,12,0
836,P10836,2025-11-01 15:35:03,scan,S04,E016,15,0
837,P10837,2025-11-01 14:52:36,sort,S02,E001,9,0
838,P10838,2025-11-01 07:44:24,scan,S02,E011,6,0
839,P10839,2025-11-01 13:19:54,scan,S10,E012,10,0
840,P10840,2025-11-01 06:53:58,sort,S10,E014,12,0
841,P10841,2025-11-01 06:05:33,inbound,S05,E001,3,0
842,P10842,2025-11-01 06:36:31,inbound,S06,E008,3,0
843,P10843,2025-11-01 17:24:05,scan,S01,E019,10,0
844,P10844,2025-11-01 06:01:34,inbound,S08,E010,12,0
845,P10845,2025-11-01 16:53:31,sort,S06,E001,13,0
846,P10846,2025-11-01 13:17:44,inbound,S02,E006,14,0
847,P10847,2025-11-01 10:03:53,scan,S01,E001,3,0
848,P10848,2025-11-01 09:13:04,sort,S08,E012,12,0
849,P10849,2025-11-01 13:42:49,inbound,S06,E015,11,0
850,P10850,2025-11-01 08:11:57,inbound,S10,E011,11,0
851,P10851,2025-11-01 06:30:07,sort,S04,E020,15,0
852,P10852,2025-11-01 06:51:33,sort,S01,E017,6,0
853,P10853,2025-11-01 17:11:52,scan,S06,E019,10,0
854,P10854,2025-11-01 16:21:51,inbound,S03,E019,9,0
855,P10855,2025-11-01 06:22:04,sort,S02,E016,8,0
856,P10856,2025-11-01 15:43:36,inbound,S07,E014,5,0
857,P10857,2025-11-01 11:23:33,scan,S08,E010,11,0
858,P10858,2025-11-01 20:17:29,sort,S07,E002,6,0
859,P10859,2025-11-01 15:26:57,sort,S08,E003,6,0
860,P10860,2025-11-01 16:21:03,inbound,S02,E008,7,0
861,P10861,2025-11-01 06:17:35,dispatch,S06,E009,8,0
862,P10862,2025-11-01 16:11:02,sort,S10,E013,6,0
